Year,Sector.Name,Organization Name,Operation Name,Operation Type,City,Postal Code,Floor Area(Sq ft),Average Hours Per Week,Annual Flow,Electricity_kwh,Natural Gas(Cubic meter),Fuel Oil 1 & 2,Fuel Oil 4 & 6,Propane,Coal,Wood,District Heat,District Heat Renewable,District Heat Renewable Emission Factor,District Cool,District Cooling Renewable Emission Factor Giga Joule,Swimming Pool,Number of Portables,GHG Emissions(Kg),Energy Intensity (GJ/Mega Litres),Energy Intensity (ekWh/sqft),Energy Intensity (GJ/m2),Energy Intensity (ekWh/Mega Litres)
2011,Municipal,City of Kitchener,Victoria Park Pavilion,Cultural facilities,Kitchener,N2G 1K9,13137.98578,84,0,100204.5168,11206,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,31010.41699,0,16.69145143,0.646816066,0
2011,Municipal,City of Kitchener,Fire Headquarters (FH #1),Fire stations,Kitchener,N3E 3M6,43319.10027,168,0,528182.7394,61831,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,168682.3938,0,27.36135262,1.060289008,0
2011,Municipal,City of Kitchener,Fire Hall #2,Fire stations,Kitchener,N2H 1M9,7035.930874,168,0,72611.9328,17843,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,40853.33145,0,37.2707737,1.444292348,0
2011,Municipal,City of Kitchener,Fire Hall #3,Fire stations,Kitchener,N2A 1H3,6832.708442,168,0,97265.5149,24534,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,55920.5539,0,52.39436538,2.030351761,0
2011,Municipal,City of Kitchener,Fire Hall #4,Fire stations,Kitchener,N2C 1X3,13907.38936,168,0,73572.2501,17373,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,40058.88627,0,18.56566878,0.719444505,0
2011,Municipal,City of Kitchener,Fire Hall #5,Fire stations,Kitchener,N2N 3L6,6974.038449,168,0,102901.752,44558,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,94331.04563,0,82.65439958,3.202968598,0
2011,Municipal,City of Kitchener,Fire Hall #6,Fire stations,Kitchener,N2P 2C1,6900.090456,168,0,73045.7856,14916,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,35362.00115,0,33.55926479,1.300466408,0
2011,Municipal,City of Kitchener,Fire Hall #7,Fire stations,Kitchener,N2R 4R3,13868.20876,168,0,85709.664,19948,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,46117.20285,0,21.46655044,0.83185755,0
2011,Municipal,City of Kitchener,City Hall Parking Garage,Parking garages,Kitchener,N2G 4G7,195479.8511,168,0,1222710.961,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,119874.5826,0,6.25471148,0.242378424,0
2011,Municipal,City of Kitchener,Charles & Benton Garage,Parking garages,Kitchener,N2G 0A3,171232.1212,168,0,224405.0973,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,22000.67574,0,1.310487721,0.05078315,0
2011,Municipal,City of Kitchener,Farmers Market Garage,Parking garages,Kitchener,N2G 2L3,83363.60689,168,0,558495.4277,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,54754.89173,0,6.699287258,0.259606329,0
2011,Municipal,City of Kitchener,Ontario St Garage,Parking garages,Kitchener,N2H 4Y3,197696.0305,168,0,653751.5664,7479,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,78233.8029,0,3.708785586,0.143720397,0
2011,Municipal,City of Kitchener,Registry Theatre,Performing arts facilities,Kitchener,N2H 2L9,8847.9258,98,0,36431.2512,11719,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,25727.97768,0,18.19327939,0.705013921,0
2011,Municipal,City of Kitchener,Breithaupt Center Pool & Community Centre,Indoor swimming pools,Kitchener,N2H 4J8,43704.98609,84,0,554746.2648,175392,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,385988.1746,0,55.34133863,2.144550925,0
2011,Municipal,City of Kitchener,Forest Heights Pool,Indoor swimming pools,Kitchener,N2M 4X8,25069.98421,84,0,610713.7401,175443,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,391571.6478,0,98.73161531,3.825982202,0
2011,Municipal,City of Kitchener,Lyle Hallman Pool,Indoor swimming pools,Kitchener,N2B 3T9,24446.00093,84,0,606181.6914,109562,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,266570.9284,0,72.42587386,2.806599501,0
2011,Municipal,City of Kitchener,PS#1 Bleams Pmpg Stn,Sewage pumping,Kitchener,N2E 4K2,0,168,88182,21439.7897,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,2101.956982,0.000875272,0,0,0.243131134
2011,Municipal,City of Kitchener,PS#2 Manhiem Pmpg Stn (Milne),Sewage pumping,Wilmot Township,N0B 2H1,0,168,17870,31613.0186,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,3099.340344,0.006368599,0,0,1.769055322
2011,Municipal,City of Kitchener,PS#3 Stoke Pmpg Stn,Sewage pumping,Kitchener,N2N 2C3,0,168,541212,36811.3782,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,3608.987519,0.00024486,0,0,0.068016559
2011,Municipal,City of Kitchener,PS#4 Patricia Pmpg Stn,Sewage pumping,Kitchener,N2M 1J6,0,168,25905,1878.7455,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,184.1922088,0.000261088,0,0,0.072524435
2011,Municipal,City of Kitchener,PS#5 Moore Pmpg Stn,Sewage pumping,Kitchener,N2J 1A4,0,168,115992,9647.9926,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,945.8891945,0.000299441,0,0,0.083178086
2011,Municipal,City of Kitchener,PS#6 Oxford Pmpg Stn,Sewage pumping,Kitchener,N2H 4S2,0,168,134457,23213.808,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,2275.881736,0.000621535,0,0,0.172648564
2011,Municipal,City of Kitchener,PS#8 Falconridge Pmpg Stn,Sewage pumping,Kitchener,N2K 4K3,0,168,105926,35658.4896,1359,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,6065.320413,0.001702754,0,0,0.472987166
2011,Municipal,City of Kitchener,PS#9 Victoria Pmpg Stn (Shirley),Sewage pumping,Kitchener,N2B 3X5,0,168,341180,168726.6128,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,16541.95712,0.001780338,0,0,0.494538404
2011,Municipal,City of Kitchener,PS#10 Carson Pmpg Stn,Sewage pumping,Kitchener,N2B 2W2,0,168,433486,46322.8783,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,4541.494989,0.000384701,0,0,0.106861302
2011,Municipal,City of Kitchener,PS#11 Manchester Pmpg Stn,Sewage pumping,Kitchener,N2B 1L9,0,168,992925,82912.5622,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,8128.747598,0.000300612,0,0,0.083503348
2011,Municipal,City of Kitchener,PS#12 Otterbein Pmpg Stn,Sewage pumping,Kitchener,N2A 4G3,0,168,497902,144568.3392,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,14173.47998,0.001045278,0,0,0.290355008
2011,Municipal,City of Kitchener,PS#13 Springmount Pmpg Stn,Sewage pumping,Kitchener,N2A 3V4,0,168,694678,118078.1398,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,11576.38083,0.000611911,0,0,0.169975355
2011,Municipal,City of Kitchener,PS#14 Bancroft Pmpg Stn,Sewage pumping,Kitchener,N2A 4E5,0,168,41200,21471.2245,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,2105.03885,0.001876126,0,0,0.521146226
2011,Municipal,City of Kitchener,PS#15 Apple Tree Pmpg Stn,Sewage pumping,Kitchener,N2A 3X2,0,168,409930,50933.297,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,4993.500438,0.000447296,0,0,0.124248767
2011,Municipal,City of Kitchener,PS#16 Zeller Pmpg Stn (Woolner),Sewage pumping,Kitchener,N2A 4N3,0,168,275506,230071.8963,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,22556.24871,0.003006319,0,0,0.835088515
2011,Municipal,City of Kitchener,PS#17 Chandos Pmpg Stn,Sewage pumping,Kitchener,N2A 3Z5,0,168,50090,37526.3683,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,3679.085148,0.002697044,0,0,0.749178844
2011,Municipal,City of Kitchener,PS#18 Freeport Pmpg Stn (King),Sewage pumping,Kitchener,N2A 2W1,0,168,766139,400290.6739,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,39244.49767,0.00188092,0,0,0.522477871
2011,Municipal,City of Kitchener,PS#19 Riverbirch Pmpg Stn,Sewage pumping,Kitchener,N2C 2V3,0,168,4375,26605.6721,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,2608.420093,0.021892667,0,0,6.08129648
2011,Municipal,City of Kitchener,PS#20 Pioneer Tower Pmpg Stn,Sewage pumping,Kitchener,N2P 2H7,0,168,307065,53454.2976,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,5240.659337,0.000626693,0,0,0.174081376
2011,Municipal,City of Kitchener,PS#21 Old Mill Pmpg Stn,Sewage pumping,Kitchener,N2P 1E3,0,168,450942,30362.1418,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,2976.704382,0.00024239,0,0,0.067330481
2011,Municipal,City of Kitchener,PS#22 Homer Watson Pmpg Stn,Sewage pumping,Kitchener,N2P 2R6,0,168,713984,105995.399,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,10391.78892,0.000534443,0,0,0.148456267
2011,Municipal,City of Kitchener,PS#23 New Dundee Pmpg Stn (Conestoga),Sewage pumping,Kitchener,N2P 2R5,0,168,53876,26952.7646,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,2642.449041,0.001800987,0,0,0.500274048
2011,Municipal,City of Kitchener,Budd Park Soccer Bldg,Recreational facilities,Kitchener,N2C 2P7,47980.08425,84,0,212484.7959,30246,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,78015.91363,0,11.12783961,0.431218669,0
2011,Municipal,City of Quinte West,City Hall,Administrative offices,Trenton,K8V 5R6,29998.9893,47.98,0,386188.2,48978.6,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,130462.1547,0,30.22406872,1.171223088,0
2011,Municipal,City of Quinte West,City Hall,Libraries,Trenton,K8V 5R6,19999.3262,47.98,0,257458.8,32652.4,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,86974.76981,0,30.22406872,1.171223088,0
2011,Municipal,City of Quinte West,Sidney office,Administrative offices,Frankford,K0K 2C0,5597.228,39.99,0,125439,6691,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,24948.22482,0,35.1143249,1.360727032,0
2011,Municipal,City of Quinte West,Frankford Office,Administrative offices,Frankford,K0K 2C0,3035.4198,39.99,0,26414,6012,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,13956.07808,0,29.75047308,1.152870636,0
2011,Municipal,City of Quinte West,Leopold,Vehicle storage maintenance,Trenton,K8V 2K3,11797.2344,39.99,0,38579,7,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,3795.519549,0,3.276369732,0.126963703,0
2011,Municipal,City of Quinte West,Wooler Community Centre,Community centres,Wooler,K0K 3M0,1184.029,39.99,0,6636,5128,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,10345.7287,0,51.63150214,2.000789816,0
2011,Municipal,City of Quinte West,Batawa Community Centre,Community centres,Batawa,K0K 1E0,9999.6631,39.99,0,75305,30190,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,64460.93133,0,39.61576851,1.535164045,0
2011,Municipal,City of Quinte West,Trenton Arena,Community centres,Trenton,K8V 2N3,76994.1767,42,0,896868,72488,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,224976.7087,0,21.65356668,0.839104663,0
2011,Municipal,City of Quinte West,Frankford Arena,Community centres,Frankford,K0K 2C0,35510.1061,42,0,439877,26503,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,93232.82846,0,20.31874646,0.78737859,0
2011,Municipal,City of Quinte West,Fire Hall #1,Fire stations,Trenton,K8V 5P6,5790.9782,168,0,54169,26547,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,55501.20373,0,58.07194174,2.250365462,0
2011,Municipal,City of Quinte West,Fire Hall # 2,Fire stations,Trenton,K8V 5P7,3498.2675,39.99,0,18341,7205,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,15420.11918,0,27.13084662,1.051356614,0
2011,Municipal,City of Quinte West,Fire Hall # 3,Fire stations,Quinte West,K8N 4Z3,4154.8654,39.89,0,25720,5836,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,13555.28797,0,21.11759675,0.818335128,0
2011,Municipal,City of Quinte West,Fire Hall # 4,Fire stations,Trenton,K8N 4Z5,6996.535,39.99,0,10425,19873,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,38594.49737,0,31.67616543,1.227493815,0
2011,Municipal,City of Quinte West,Fire Hall # 5,Fire stations,Trenton,K0K 1E0,3390.6285,39.99,0,8640,5811,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,11833.4991,0,20.76183155,0.804548761,0
2011,Municipal,City of Quinte West,Fire Hall # 6,Fire stations,Frankford,K0K 2C0,1980.5576,39.99,0,5563,0,0,0,4594,0,0,0,FALSE,0,0,0,FALSE,0,7638.459016,0,19.11588102,0.740765977,0
2011,Municipal,City of Quinte West,Fire Hall # 7,Fire stations,Frankford,K0K 2C0,3670.4899,39.99,0,17028,3771,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,8798.979537,0,15.55744295,0.602871729,0
2011,Municipal,City of Quinte West,Police Station,Police stations,Trenton,K8V 1W8,11990.9846,168,0,235087,7314,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,36875.97536,0,26.08694027,1.0109038,0
2011,Municipal,City of Quinte West,Police Station Annex,Police stations,Trenton,K8V 2J1,3692.0177,39.99,0,27477,4915,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,11986.27679,0,21.58978221,0.836632942,0
2011,Municipal,City of Quinte West,Community Policing Office,Police stations,Trenton,K8V 3N9,1399.307,39.99,0,7008,3227,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,6788.117649,0,29.51636418,1.143798614,0
2011,Municipal,City of Quinte West,Main PW Yard,Vehicle storage maintenance,Trenton,K8V 5A7,20311.4793,39.99,0,160772,47773,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,106083.0106,0,32.91096742,1.275344025,0
2011,Municipal,City of Quinte West,Murray PW Yard,Vehicle storage maintenance,Trenton,K8V 5R6,5489.589,39.99,0,116452,15802,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,41292.64193,0,51.80399133,2.007473954,0
2011,Municipal,City of Quinte West,Frankford PW Yard,Vehicle storage maintenance,Frankford,K0K 2C0,6490.6317,39.99,0,42345,10758,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,24490.86907,0,24.13838779,0.935394824,0
2011,Municipal,City of Quinte West,Centennial Park,Community centres,Trenton,K8V 1G8,699.6535,39.89,0,0,18854,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,35645.88146,0,286.3837688,11.09775446,0
2011,Municipal,City of Quinte West,Tourist Park Frankford,Community centres,Frankford,K0K 2C0,2325.0024,39.99,0,23616,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,2315.31264,0,10.15706917,0.393599997,0
2011,Municipal,City of Quinte West,Perry Drive Booster Station,Vehicle storage maintenance,Batawa,K0K 1E0,1076.39,168,0,15682,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,1537.46328,0,14.56858158,0.564551995,0
2011,Municipal,City of Quinte West,Frankford WTP,Water treatment,Frankford,K0K 2C0,0,168,522754,674922,41204,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,144070.7478,0.007663613,0,0,2.128781269
2011,Municipal,City of Quinte West,Bayside WTP,Water treatment,Trenton,K8V 5P8,0,168,886997,681747,71354,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,201742.2748,0.00584477,0,0,1.623547092
2011,Municipal,City of Quinte West,HYDRO ONE Building,Vehicle storage maintenance,Trenton,K8V 5A7,1076.39,39.99,0,24019.5097,1234.0143,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,4687.933486,0,34.49780896,1.336836214,0
2011,Municipal,City of Quinte West,HYDRO ONE Building,Vehicle storage maintenance,Trenton,K8V 5A7,19999.3262,39.99,0,446282.4903,22927.9857,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,87101.80417,0,34.49780896,1.336836214,0
2011,Municipal,City of Quinte West,Frankford WWTP,Sewage treatment,Frankford,K0K 2C0,0,168,704991,1927368,8614,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,205245.0197,0.010309488,0,0,2.86374673
2011,Municipal,City of Quinte West,Batawa WWTP,Sewage treatment,Batawa,K0K 1E0,0,168,181967,625875,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,61360.785,0.01238219,0,0,3.439497271
2011,Municipal,City of Quinte West,Pumpstation,Water pumping,Trenton,K8V 4M1,0,168,1,42818,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,4197.87672,154.1447988,0,0,42818
2011,Municipal,City of Quinte West,MT PILION Pumphouse,Water pumping,Trenton,K8V 4A3,0,168,1,75895,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,7440.7458,273.2219978,0,0,75895
2011,Municipal,City of Quinte West,Bay St Pumpstation,Water pumping,Trenton,K8V 5R6,0,168,1,92138,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,9033.20952,331.6967973,0,0,92138
2011,Municipal,City of Quinte West,Pumpstation,Water pumping,Frankford,K0K 2C0,0,168,1,92225,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,9041.739,332.0099973,0,0,92225
2011,Municipal,City of Quinte West,Pumpstation,Water pumping,Trenton,K8V 5P4,0,168,1,105543,335,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,10980.79577,392.771897,0,0,109103.3053
2011,Municipal,City of Quinte West,WARD 1 - Pumphouse - underground,Water pumping,Trenton,K8V 5R6,0,168,1,74365,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,7290.7446,267.7139979,0,0,74365
2011,Municipal,City of Quinte West,Pumpstation,Water pumping,Wooler,K8V 5P4,0,168,1,18041,1073,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,3797.382411,106.0005795,0,0,29444.60472
2011,Municipal,City of Quinte West,Trenton WWTP,Sewage treatment,Trenton,K8V 1G8,0,168,4236273,4873808,251999,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,954264.2497,0.006417714,0,0,1.782698418
2011,Municipal,City of Quinte West,Sidney Public Works Garage,Vehicle storage maintenance,Belleville,K8N 4Z5,51666.72,39.99,0,40568,16841,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,35817.33603,0,4.249215933,0.164662804,0
2011,Municipal,City of Quinte West,Frankford Golf Course,Community centres,Trenton,K0K 2C0,15069.46,42,0,19234,1261,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,4269.782007,0,2.165607482,0.083920185,0
2011,Municipal,City of Quinte West,Pumpstation,Water pumping,Trenton,K8V 5P4,0,39.99,1,69216,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,6785.93664,249.177598,0,0,69216
2011,Municipal,City of Quinte West,Trenton Waterplant,Water treatment,Trenton,K8V 6X4,0,168,3933645,1667257,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,163457.8763,0.001525843,0,0,0.423845314
2011,Municipal,County of Peterborough,County Court House,Administrative offices,Peterborough,K9H 3M3,28524.335,39.99,0,604440,77463,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,205712.9369,0,50.05030763,1.939516363,0
2011,Municipal,County of Peterborough,Douro Depot,Vehicle storage maintenance,Douro-Dummer,K9J 6Y1,9956.6075,50,0,112996,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,11078.12784,0,11.34846593,0.439768213,0
2011,Municipal,County of Peterborough,Armour Road,Ambulance stations,Peterborough,K9H 1Y6,40041.708,167.98,0,241906.2857,34631.71897,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,89192.15519,0,15.23271865,0.590288223,0
2011,Municipal,County of Peterborough,Armour Road,Administrative offices,Peterborough,K9H 1Y6,5920.145,167.98,0,35765.71429,5120.28103,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,13187.01219,0,15.23271865,0.590288223,0
2011,Municipal,County of Peterborough,Havelock Depot,Vehicle storage maintenance,Havelock,K0L 1Z0,4585.4214,50,0,24487,0,0,0,20538,0,0,0,FALSE,0,0,0,FALSE,0,34111.04887,0,36.82865233,1.427159576,0
2011,Municipal,County of Peterborough,Smith-Centreline Depot,Vehicle storage maintenance,Bridgenorth,K0L 1H0,344.4448,59.99,0,15360,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,1505.8944,0,44.59201097,1.727999986,0
2011,Municipal,County of Peterborough,Millbrook Depot,Vehicle storage maintenance,Millbrook,L0A 1G0,4036.4625,50,0,39069,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,3830.32476,0,9.678695981,0.375062397,0
2011,Municipal,County of Peterborough,Buckhorn Depot - PW,Vehicle storage maintenance,Buckhorn,K0L 1J0,3627.4343,50,0,49020,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,4805.9208,0,13.51323181,0.523655782,0
2011,Municipal,County of Peterborough,EMS Apsley,Ambulance stations,Apsley,K0L 1A0,3196.8783,167.98,0,32791,0,0,0,14556,0,0,0,FALSE,0,0,0,FALSE,0,25689.06074,0,42.26724532,1.63791232,0
2011,Municipal,County of Peterborough,EMS Norwood,Ambulance stations,Norwood,K0L 2V0,1797.5713,167.98,0,0,1655,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,3128.987685,0,9.784525759,0.379163473,0
2011,Municipal,County of Peterborough,EMS Lakefield,Ambulance stations,Lakefield,K0L 2H0,1399.307,167.98,0,60488,6555,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,18323.30351,0,93.00941494,3.604239217,0
2011,Municipal,County of Peterborough,Lang Pioneer Village,Cultural facilities,Keene,K0L 2G0,2152.78,55.98,0,92207,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,9039.97428,0,42.83016204,1.659725987,0
2011,Municipal,County of Peterborough,Douro Depot Storage Bldg,Vehicle storage maintenance,Douro-Dummer,K9J 6Y1,4843.755,39.99,0,14001,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,1372.65804,0,2.890429378,0.112007999,0
2011,Municipal,Municipality of Marmora and Lake,Parks Building,Vehicle storage maintenance,Marmora,K0K 2M0,3735.0733,19.98,0,20000,2203,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,6125.851281,0,11.6226744,0.450394177,0
2011,Municipal,Town of Greater Napanee,Strathcona Paper Centre,Recreational facilities,Napanee,K7R 3L4,93323.013,55.85,0,0,150288,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,284138.5506,0,17.11447028,0.663208637,0
2011,Municipal,Town of Greater Napanee,Town Hall,Administrative offices,Napanee,K7R 3L4,9773.6212,40.01,0,99488.14697,5941.25072,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,20986.50696,0,16.63917522,0.644790285,0
2011,Municipal,Town of Greater Napanee,Town Hall,Administrative offices,Napanee,K7R 3L4,5166.672,40.01,0,52592.85303,3140.74928,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,11094.1887,0,16.63917522,0.644790285,0
2011,Municipal,Town of Greater Napanee,Napanee Public Library,Libraries,Napanee,K7R 3L4,7653.1329,54.01,0,71617,7086,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,20418.3136,0,19.19743404,0.743926242,0
2011,Municipal,Town of Greater Napanee,South Fredericksburgh Hall,Community centres,Napanee,K7R 3L4,8363.5503,43.13,0,66631.94245,0,7861.035971,0,0,0,0,0,FALSE,0,0,0,FALSE,0,27972.83231,0,18.09654605,0.701265362,0
2011,Municipal,Town of Greater Napanee,South Fredericksburgh Hall,Libraries,Napanee,K7R 3L4,2109.7244,43.13,0,16808.05755,0,1982.964029,0,0,0,0,0,FALSE,0,0,0,FALSE,0,7056.209952,0,18.09654605,0.701265362,0
2011,Municipal,Town of Greater Napanee,Indoor Pool,Indoor swimming pools,Napanee,K7R 3L4,8621.8839,40.01,0,0,31526,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,59603.9068,0,38.85926743,1.505848639,0
2011,Municipal,Town of Greater Napanee,Roblin Hall,Community centres,Napanee,K7R 3L4,1743.7518,13.79,0,23909,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,2344.03836,0,13.71078177,0.531311107,0
2011,Municipal,Town of Greater Napanee,Public Works Building,Vehicle storage maintenance,Napanee,K7R 3L4,9461.4681,40.01,0,103424,0,20488,0,0,0,0,0,FALSE,0,0,0,FALSE,0,66018.78309,0,34.2682814,1.327941749,0
2011,Municipal,Town of Greater Napanee,South Fredericksburgh Garage,Vehicle storage maintenance,Napanee,K7R 3L4,3229.17,13.04,0,17228,0,7166,0,0,0,0,0,FALSE,0,0,0,FALSE,0,21233.62452,0,29.25160051,1.133538665,0
2011,Municipal,Town of Greater Napanee,Richmond Barns,Vehicle storage maintenance,Napanee,K7R 3L4,4617.7131,13.04,0,0,12881,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,24353.16639,0,29.6449377,1.148781026,0
2011,Municipal,Town of Greater Napanee,Fire Station 1,Fire stations,Napanee,K7R 3L4,14498.9733,168,0,82143,13312,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,33221.32634,0,15.42264297,0.597648046,0
2011,Municipal,Town of Greater Napanee,"Fire Station 2, Roblin",Fire stations,Napanee,K7R 3L4,1550.0016,3.84,0,3693,0,973,0,0,0,0,0,FALSE,0,0,0,FALSE,0,3015.827758,0,9.147927842,0.354494444,0
2011,Municipal,Town of Greater Napanee,"Fire Station 3, Dorland",Fire stations,Napanee,K7R 3L4,2970.8364,5.75,0,9455,0,1774,0,0,0,0,0,FALSE,0,0,0,FALSE,0,5765.386444,0,9.618106451,0.372714492,0
2011,Municipal,Town of Greater Napanee,Infrastructure Services,Administrative offices,Napanee,K7R 4L3,5737.1587,40.01,0,48529.36068,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,4757.818521,0,8.458496653,0.327778043,0
2011,Municipal,Town of Greater Napanee,Infrastructure Services,Vehicle storage maintenance,Napanee,K7R 4L3,3186.1144,40.01,0,26950.63932,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,2642.240679,0,8.458496653,0.327778043,0
2011,Municipal,Town of Greater Napanee,37 Dundas St West,Administrative offices,Napanee,K7R 3L4,3993.4069,40.01,0,31661,4978,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,12515.58565,0,21.17571482,0.820587275,0
2011,Municipal,Town of Greater Napanee,301 John St,Administrative offices,Napanee,K7R 3L4,1345.4875,23.99,0,10316,4904,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,10283.01545,0,46.40141982,1.798117118,0
2011,Municipal,Town of Greater Napanee,North Fredericksburgh Hall,Administrative offices,Napanee,K7R 3L4,5468.0612,40.01,0,79676,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,7811.43504,0,14.57067366,0.564633066,0
2011,Municipal,Town of Greater Napanee,11 Market Square,Administrative offices,Napanee,K7R 3L4,1819.0991,40.01,0,15937,2944,0,0,0,0,0,0,FALSE,0,0,0,FALSE,0,7128.469368,0,25.95988096,1.005980116,0
